Year,Sex,ICD10 Diagnosis,Diagnosis Type,Value_adm,Value_fat,Smoking Prevalence,"Tobacco Price
Index","Retail Prices
Index",Tobacco Price Index Relative to Retail Price Index,Real Households' Disposable Income,Affordability of Tobacco Index,Household Expenditure on Tobacco,Household Expenditure Total,Expenditure on Tobacco as a Percentage of Expenditure,All Pharmacotherapy Prescriptions,Nicotine Replacement Therapy (NRT) Prescriptions,Bupropion (Zyban) Prescriptions,Varenicline (Champix) Prescriptions,Net Ingredient Cost of All Pharmacotherapies,Net Ingredient Cost of Nicotine Replacement Therapies (NRT),Net Ingredient Cost of Bupropion (Zyban),Net Ingredient Cost of Varenicline (Champix)
2009,Male,Spontaneous Abortion,Other diseases which can be caused by smoking,0.0,,22.0,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,2483,1559,47,877.0,63425,31429,2060,29936.0
2009,Male,Stomach,Cancers which can be caused by smoking,19114.0,3260.0,22.0,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,2483,1559,47,877.0,63425,31429,2060,29936.0
2009,Male,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,18607.0,1955.0,22.0,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,2483,1559,47,877.0,63425,31429,2060,29936.0
2009,Male,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,87423.0,29938.0,22.0,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,2483,1559,47,877.0,63425,31429,2060,29936.0
2009,Male,Unspecified Site,Cancers which can be caused by smoking,6741.0,5992.0,22.0,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,2483,1559,47,877.0,63425,31429,2060,29936.0
2009,Male,Upper Respiratory Sites,Cancers which can be caused by smoking,23446.0,2058.0,22.0,815.9,319.7,255.2,195.7,76.7,16209.0,911665.0,1.8,2483,1559,47,877.0,63425,31429,2060,29936.0
2010,Female,Age Related Cataract 45+,Other diseases which can be caused by smoking,73825.0,,20.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Female,All admissions,All admissions,5520234.0,,20.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Female,All cancers,All cancers,795062.0,75805.0,20.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Female,All circulatory diseases,All circulatory diseases,421605.0,82918.0,20.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Female,All deaths,All deaths,,267082.0,20.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Female,All deaths which can be caused by smoking,All deaths which can be caused by smoking,,124549.0,20.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Female,All diseases of the digestive system,All diseases of the digestive system,664761.0,13068.0,20.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Female,All diseases which can be caused by smoking,All diseases which can be caused by smoking,690275.0,,20.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Female,All respiratory diseases,All respiratory diseases,306228.0,43681.0,20.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Female,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,4232.0,4108.0,20.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Female,Atherosclerosis,Circulatory diseases which can be caused by smoking,3386.0,231.0,20.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Female,Bladder,Cancers which can be caused by smoking,25725.0,1734.0,20.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Female,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,59280.0,26059.0,20.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Female,Cervical,Cancers which can be caused by smoking,7300.0,799.0,20.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Female,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,102498.0,18248.0,20.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Female,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,5146.0,866.0,20.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Female,Crohns Disease,Digestive diseases which can be caused caused by smoking,18928.0,,20.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Female,Hip Fracture 55+,Other diseases which can be caused by smoking,52866.0,,20.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Female,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,110230.0,30439.0,20.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Female,Kidney and Renal Pelvis,Cancers which can be caused by smoking,5192.0,1423.0,20.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Female,Larynx,Cancers which can be caused by smoking,1567.0,221.0,20.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Female,Myeloid Leukaemia,Cancers which can be caused by smoking,17812.0,1134.0,20.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Female,Oesophagus,Cancers which can be caused by smoking,13406.0,3219.0,20.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Female,Other Heart Disease,Circulatory diseases which can be caused by smoking,129340.0,15394.0,20.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Female,Other arterial disease,Circulatory diseases which can be caused by smoking,20102.0,1758.0,20.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Female,Pancreas,Cancers which can be caused by smoking,13150.0,4274.0,20.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Female,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,4573.0,,20.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Female,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,82924.0,15873.0,20.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Female,Spontaneous Abortion,Other diseases which can be caused by smoking,13572.0,,20.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Female,Stomach,Cancers which can be caused by smoking,6508.0,1722.0,20.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Female,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,16427.0,1786.0,20.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Female,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,61471.0,21408.0,20.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Female,Unspecified Site,Cancers which can be caused by smoking,6186.0,5342.0,20.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Female,Upper Respiratory Sites,Cancers which can be caused by smoking,8629.0,911.0,20.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Male,Age Related Cataract 45+,Other diseases which can be caused by smoking,51546.0,,21.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Male,All admissions,All admissions,4952429.0,,21.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Male,All cancers,All cancers,821161.0,92485.0,21.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Male,All circulatory diseases,All circulatory diseases,600791.0,83862.0,21.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Male,All deaths,All deaths,,263789.0,21.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Male,All deaths which can be caused by smoking,All deaths which can be caused by smoking,,127958.0,21.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Male,All diseases of the digestive system,All diseases of the digestive system,642502.0,11753.0,21.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Male,All diseases which can be caused by smoking,All diseases which can be caused by smoking,843901.0,,21.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Male,All respiratory diseases,All respiratory diseases,310817.0,40942.0,21.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Male,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,14494.0,6248.0,21.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Male,Atherosclerosis,Circulatory diseases which can be caused by smoking,7041.0,143.0,21.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Male,Bladder,Cancers which can be caused by smoking,89338.0,3997.0,21.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Male,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,60808.0,17615.0,21.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Male,Cervical,Cancers which can be caused by smoking,0.0,0.0,21.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Male,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,98792.0,19668.0,21.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Male,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,6184.0,1264.0,21.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Male,Crohns Disease,Digestive diseases which can be caused caused by smoking,13957.0,,21.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Male,Hip Fracture 55+,Other diseases which can be caused by smoking,18779.0,,21.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Male,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,231140.0,43789.0,21.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Male,Kidney and Renal Pelvis,Cancers which can be caused by smoking,12121.0,2734.0,21.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Male,Larynx,Cancers which can be caused by smoking,7153.0,880.0,21.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Male,Myeloid Leukaemia,Cancers which can be caused by smoking,25686.0,1534.0,21.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Male,Oesophagus,Cancers which can be caused by smoking,35922.0,7080.0,21.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Male,Other Heart Disease,Circulatory diseases which can be caused by smoking,164979.0,11399.0,21.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Male,Other arterial disease,Circulatory diseases which can be caused by smoking,29138.0,1253.0,21.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Male,Pancreas,Cancers which can be caused by smoking,16103.0,3913.0,21.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Male,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,3005.0,,21.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Male,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,91375.0,12192.0,21.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Male,Spontaneous Abortion,Other diseases which can be caused by smoking,0.0,,21.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Male,Stomach,Cancers which can be caused by smoking,18260.0,3119.0,21.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Male,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,17758.0,1754.0,21.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Male,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,85891.0,29436.0,21.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Male,Unspecified Site,Cancers which can be caused by smoking,6241.0,5733.0,21.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2010,Male,Upper Respiratory Sites,Cancers which can be caused by smoking,24186.0,2107.0,21.0,878.3,334.5,262.6,195.0,74.3,17176.0,954781.0,1.8,2564,1541,36,987.0,65883,30808,1581,33494.0
2011,Female,Age Related Cataract 45+,Other diseases which can be caused by smoking,76915.0,,19.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Female,All admissions,All admissions,5577097.0,,19.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Female,All cancers,All cancers,832189.0,76743.0,19.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Female,All circulatory diseases,All circulatory diseases,420773.0,72013.0,19.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Female,All deaths,All deaths,,261581.0,19.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Female,All deaths which can be caused by smoking,All deaths which can be caused by smoking,,116031.0,19.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Female,All diseases of the digestive system,All diseases of the digestive system,700519.0,12194.0,19.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Female,All diseases which can be caused by smoking,All diseases which can be caused by smoking,703354.0,,19.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Female,All respiratory diseases,All respiratory diseases,302955.0,43709.0,19.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Female,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,4365.0,3635.0,19.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Female,Atherosclerosis,Circulatory diseases which can be caused by smoking,3755.0,94.0,19.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Female,Bladder,Cancers which can be caused by smoking,26596.0,1765.0,19.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Female,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,60154.0,21405.0,19.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Female,Cervical,Cancers which can be caused by smoking,7883.0,802.0,19.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Female,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,98678.0,18744.0,19.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Female,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,4674.0,852.0,19.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Female,Crohns Disease,Digestive diseases which can be caused caused by smoking,19955.0,,19.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Female,Hip Fracture 55+,Other diseases which can be caused by smoking,53820.0,,19.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Female,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,109997.0,27515.0,19.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Female,Kidney and Renal Pelvis,Cancers which can be caused by smoking,5437.0,1426.0,19.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Female,Larynx,Cancers which can be caused by smoking,1564.0,221.0,19.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Female,Myeloid Leukaemia,Cancers which can be caused by smoking,18055.0,1170.0,19.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Female,Oesophagus,Cancers which can be caused by smoking,13449.0,3212.0,19.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Female,Other Heart Disease,Circulatory diseases which can be caused by smoking,132519.0,13429.0,19.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Female,Other arterial disease,Circulatory diseases which can be caused by smoking,20359.0,1730.0,19.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Female,Pancreas,Cancers which can be caused by smoking,14933.0,4351.0,19.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Female,Periodontal Disease / Periodonitis,Digestive diseases which can be caused caused by smoking,4883.0,,19.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Female,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,83864.0,15850.0,19.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Female,Spontaneous Abortion,Other diseases which can be caused by smoking,12555.0,,19.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Female,Stomach,Cancers which can be caused by smoking,6314.0,1642.0,19.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Female,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,16280.0,1528.0,19.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Female,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,64617.0,21649.0,19.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Female,Unspecified Site,Cancers which can be caused by smoking,6125.0,5551.0,19.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Female,Upper Respiratory Sites,Cancers which can be caused by smoking,8408.0,960.0,19.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Male,Age Related Cataract 45+,Other diseases which can be caused by smoking,54095.0,,21.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Male,All admissions,All admissions,5046706.0,,21.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Male,All cancers,All cancers,864109.0,93443.0,21.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Male,All circulatory diseases,All circulatory diseases,608783.0,75581.0,21.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Male,All deaths,All deaths,,259778.0,21.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Male,All deaths which can be caused by smoking,All deaths which can be caused by smoking,,122270.0,21.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Male,All diseases of the digestive system,All diseases of the digestive system,680445.0,11581.0,21.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Male,All diseases which can be caused by smoking,All diseases which can be caused by smoking,859215.0,,21.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Male,All respiratory diseases,All respiratory diseases,309149.0,41492.0,21.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Male,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,15102.0,5534.0,21.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Male,Atherosclerosis,Circulatory diseases which can be caused by smoking,7611.0,74.0,21.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Male,Bladder,Cancers which can be caused by smoking,91467.0,4046.0,21.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Male,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,62334.0,15057.0,21.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Male,Cervical,Cancers which can be caused by smoking,0.0,0.0,21.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Male,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,94481.0,19929.0,21.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Male,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,5534.0,1316.0,21.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Male,Crohns Disease,Digestive diseases which can be caused caused by smoking,15334.0,,21.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Male,Hip Fracture 55+,Other diseases which can be caused by smoking,18688.0,,21.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Male,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,231663.0,40508.0,21.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Male,Kidney and Renal Pelvis,Cancers which can be caused by smoking,12795.0,2825.0,21.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Male,Larynx,Cancers which can be caused by smoking,6722.0,919.0,21.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Male,Myeloid Leukaemia,Cancers which can be caused by smoking,28881.0,1637.0,21.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Male,Oesophagus,Cancers which can be caused by smoking,34774.0,7079.0,21.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
2011,Male,Other Heart Disease,Circulatory diseases which can be caused by smoking,171316.0,10155.0,21.0,974.9,351.9,277.1,189.3,68.3,18217.0,990828.0,1.8,2532,1545,30,957.0,64552,30951,1216,32385.0
